8071 24849
6034 2426 -488
6503 7916 -793
3665 4882 -410
6384 864 -438
3159 3976 -300
1258 5642 -155
3230 2710 949
4795 1975 -775
7131 8040 -987
4926 1891 -285
3289 3880 935
7017 3104 350
5952 6114 -642
4336 2723 -908
1110 6782 991
2913 7882 838
378 3979 -25
633 7986 -200
5325 4012 690
6604 5599 -326
4401 5377 128
3290 831 -342
7697 7501 -68
3150 4752 443
5703 3011 -130
2562 822 -129
7941 5596 -145
4751 704 651
4049 3225 714
1753 7079 282
7032 7206 -287
6741 3857 196
2413 6099 335
3404 4840 -536
148 2424 -473
4436 4593 -802
6143 6355 -406
3400 7534 -897
5077 110 -785
4148 4046 572
7146 5778 -268
6579 3004 -49
6252 2144 84
2191 2279 290
1845 6840 118
7324 4709 499
4923 6602 -291
7058 610 -844
7981 4304 -372
7638 3612 933
367 1083 -973
6057 4466 -429
185 703 35
7591 3855 -894
3208 513 -485
1457 3872 912
5154 259 -113
5071 1219 -716
3092 2392 915
3620 3427 425
6781 636 201
6559 2160 438
6125 371 -132
8005 5122 -463
1192 7838 382
6656 129 366
2771 1164 -18
2823 7051 763
6302 7358 660
3574 4023 221
31 5395 853
155 2246 -463
4147 480 763
5349 782 938
4421 2639 -969
3957 3638 -20
3136 8008 -491
1663 3977 168
1472 6054 591
177 4556 719
859 7077 940
1712 2024 -413
3217 4448 -905
5560 1628 -608
2314 6863 -47
6351 4872 -922
5525 3963 599
7145 760 -862
8024 7959 -682
3392 7310 -647
6942 512 -5
3478 5687 314
4154 1138 -784
272 4892 203
6052 4112 796
5565 1129 -269
3884 5536 -865
1099 4512 235
1977 6930 922
511 5245 510
2969 5021 520
847 5659 926
4439 2232 -725
4088 6814 390
4747 5664 -360
4036 7372 -925
2134 5652 -234
2529 1850 -520
4175 5860 603
6373 214 194
4174 6001 -52
2094 6798 -920
5785 3071 513
2178 4680 -383
610 97 508
751 2095 -267
5619 3709 -581
1027 1038 213
3873 455 -965
7759 4549 458
1770 3478 738
106 6660 -728
3688 1089 -653
240 4534 164
5477 3496 -464
5814 5638 204
4933 7945 -216
7613 7458 638
661 7850 -446
2335 7432 -167
6683 860 274
6180 1366 972
245 5944 615
7840 2360 40
6279 2301 -55
6855 3977 139
2245 3290 -617
7347 2093 -873
7607 174 447
2166 32 413
4621 7608 -961
2700 3452 248
5349 6368 67
7965 7174 -385
1828 2785 -679
4112 2212 139
4255 4984 89
4508 1797 150
4400 3389 -883
5723 6940 -568
4206 4411 -493
281 851 -417
6695 96 927
6071 4320 -700
5276 6363 129
3529 5161 -182
2385 663 -284
6896 1611 -378
3836 1753 982
6175 3998 787
289 5957 -671
524 46 96
6064 7880 -263
4 7852 802
1168 4793 -206
4595 1337 -834
3251 7303 -17
4830 5715 140
5 706 407
217 4399 496
2446 3476 -804
6097 2250 -70
2532 4281 237
5601 2580 -647
7621 4326 426
6392 217 142
3403 6010 -906
7655 420 -720
5603 5481 -710
3204 2923 698
5142 2190 817
4133 5358 -497
6135 281 -139
4876 7338 -937
5378 4015 -683
2030 1280 -816
2705 6365 -17
6740 7549 -534
1923 7406 188
7641 1573 -155
8031 1057 797
3727 5460 -888
7053 261 -657
4192 1535 -737
7904 3080 -615
6945 7789 -272
7912 2933 -116
5448 4788 392
5642 3008 795
4316 1484 -605
5052 7408 134
622 8011 -654
6448 104 -127
5275 5777 53
3552 7299 531
4381 5827 1000
4191 4360 45
5986 502 -765
3976 4172 -960
1286 6843 -151
6938 7635 -300
7270 428 127
7268 3051 223
5581 2007 -394
6613 5732 -991
1241 4240 -33
7975 4211 -266
5542 6311 -384
682 6664 -37
5803 3820 260
5660 3946 594
114 851 -432
250 4746 644
1805 4731 -731
3028 4877 -107
2456 2057 409
6910 4556 -798
7438 2812 -462
225 7060 -342
5934 1010 109
725 16 -303
1509 7731 -487
3559 962 -333
1437 285 948
3615 5785 -360
4832 5087 -210
5539 2401 -421
2194 2455 -842
1172 6160 -510
3600 6005 -585
7500 6159 -169
1300 3465 109
2290 4663 -747
1654 4850 515
4225 7413 -490
6093 4215 350
6281 4509 961
2361 7886 669
4121 3358 692
2396 5700 -328
8069 1376 -682
7533 6229 -554
1311 1377 544
1793 6297 385
5124 2312 -679
5917 346 -252
3666 2800 -973
1968 6986 174
3612 7225 -81
6187 358 -112
194 7344 769
1610 3827 -304
5997 8038 -632
1158 1799 -254
3160 899 129
7224 4824 -649
3967 581 -589
345 6244 224
6767 1662 -640
2046 97 319
7182 1554 500
7627 6342 108
4144 6747 -934
744 196 -363
42 6422 -702
2010 6255 657
1716 2439 -370
6820 3860 60
5269 2201 949
4050 2631 -490
6847 1678 6
6026 2873 328
7825 1308 -490
1245 1823 -815
487 6726 27
3193 348 922
5414 7367 489
2459 822 546
3662 418 -20
1259 3600 750
7370 4122 -221
3411 2208 -499
2837 7680 85
6898 569 -119
6919 3412 -306
297 7647 867
4814 6334 -165
5951 7957 81
92 6664 176
5255 4169 -107
3769 1372 -946
1179 1571 918
4340 301 -365
8064 7973 -261
593 7823 89
306 1873 -296
4701 6749 929
1049 1821 -888
4027 1726 96
2380 6546 388
6089 2039 -641
1663 1186 814
4894 3965 712
6135 2883 -976
2462 4347 -708
541 3377 365
4390 7495 -855
4758 5676 -262
6897 722 -347
2786 2074 -60
7189 3944 751
7104 7356 9
5573 260 -46
1993 7164 290
2419 4254 183
1126 802 182
6634 6983 552
7486 7625 -473
5746 873 -44
3170 4253 -885
2693 388 -157
1253 7420 497
1001 2666 842
1063 4701 -490
161 2287 -282
1150 1967 -963
6347 7582 62
6022 7072 -581
1980 7268 -928
6433 7553 -851
1372 5298 -369
504 4776 -742
2818 1332 -688
2202 730 890
3655 4447 941
5783 5705 412
10 4954 582
6757 5857 433
4633 365 730
6065 669 -701
3836 2010 887
6369 5780 -913
7249 7588 950
7636 6638 -746
5523 3362 692
5947 6391 -936
6790 750 537
6828 6363 -96
6847 3583 -201
7295 2015 708
3633 5993 563
1690 3191 90
1592 830 -354
855 1102 563
6253 6784 -966
5710 2350 -192
6278 2924 267
2517 6576 602
3551 77 -890
881 4175 -967
7099 4591 -815
6175 3791 -825
3008 1756 930
2330 3636 472
1565 2213 969
599 6790 -711
5003 4046 744
5818 4906 986
7455 5454 670
3956 7162 -908
382 2206 -905
4670 1532 -926
7160 6825 -541
1401 2958 235
1030 2966 94
6778 4188 -958
973 1318 894
6593 5066 476
1185 5075 22
7842 3637 462
6365 5663 662
7692 4152 -686
5358 6608 199
7321 3477 927
1390 5025 575
1229 7689 780
5167 3972 -528
2885 6062 -535
2323 3835 -222
4510 852 503
495 2941 -862
6493 1313 579
7657 2984 72
6697 2783 -556
4974 4096 -369
6444 2626 -859
5504 6910 -671
3169 511 425
6839 5829 871
5303 5657 -117
6621 2494 342
3519 2037 -53
5669 6907 908
4158 3648 186
5674 4214 781
4577 6841 191
7293 2508 295
5042 865 -367
846 4774 62
6339 7753 -464
6536 6268 72
2109 3604 -590
2608 2759 764
806 3502 -182
4858 4837 -77
6031 6651 -496
3590 6992 -723
1586 1104 -317
7171 4448 -11
2011 1542 804
2802 17 655
189 6070 243
7027 3555 280
1744 4475 -52
3182 636 800
3516 7804 868
3635 3433 965
641 2374 403
165 7447 -619
748 774 -872
3134 3994 -684
5793 7877 174
5267 5355 -392
6306 2836 465
2691 7929 817
6162 7630 61
3284 5567 -186
6746 7604 62
7422 3840 168
2590 7320 -137
2041 658 292
914 5467 -706
4940 4405 -453
647 2411 767
7084 2915 543
3630 529 16
1687 7793 34
2502 7549 -315
5670 5075 -327
1201 2378 248
6718 6584 -185
1856 1498 -9
48 2 -313
6650 3399 465
7756 662 312
7557 2402 107
2009 1000 -630
6659 2133 -801
1061 3325 -248
7786 1753 -376
3141 8043 769
4627 2463 341
5641 8047 -552
2490 397 -624
1692 7463 -62
3310 3221 560
4222 2993 -65
1936 7230 -638
6990 499 604
4323 4856 491
4611 820 684
7722 60 612
6681 1515 -875
4402 5582 -369
5103 3297 -963
4613 3635 -327
7 2990 154
6611 5589 993
1264 4369 -575
7835 7954 -812
4527 801 258
1982 2648 500
963 7521 -261
4712 7905 723
6185 1266 -655
3371 6604 348
5560 6768 88
3969 5968 262
1633 5090 923
2065 4754 -119
1914 7248 242
6052 1305 -711
452 6328 227
7827 5585 125
7153 805 -867
3201 717 383
2943 601 -230
7558 21 539
2503 6551 -313
887 3991 412
826 7004 -238
6442 4799 17
5989 1392 630
7788 1122 286
2862 1587 -106
1199 5685 -101
1283 10 -10
5597 2971 -471
5229 1368 -862
3325 4849 280
2828 5361 234
2808 1593 -799
2798 876 -142
4413 6945 443
3785 71 219
8056 1165 588
1689 5307 -494
2917 5396 -896
1450 1392 -740
5262 1479 -573
2866 3159 -949
2859 5943 -133
1768 4943 -326
7893 3285 319
1793 6790 -512
1751 1323 998
4370 7730 758
1058 1244 -416
1077 4410 473
6607 2689 575
7020 5151 419
547 7328 927
6002 2916 191
2033 8063 449
4417 516 -261
736 1057 -156
5558 319 855
2294 1314 -99
7317 1882 472
3002 234 -359
5775 5508 -594
832 4636 612
7409 8000 -629
5643 3496 -881
1257 6458 26
4245 1680 865
3926 1927 391
3799 359 626
6259 5255 108
7935 2708 -973
2901 1981 952
7289 4441 -422
2735 5589 -331
6376 8012 -659
3964 2024 202
5806 1260 -597
2487 7191 -869
323 3503 -550
2349 5941 -307
3496 8062 955
7637 1594 -483
6496 3831 497
214 7169 851
736 1485 -125
6600 6519 -260
2867 1401 -833
703 1720 -109
1040 772 -970
3299 6423 -895
1240 6405 -650
1852 5220 -471
1544 7409 -7
2057 3265 -389
6539 4111 -422
6054 8029 -686
7555 6426 186
6462 4527 -784
7583 1312 -553
3590 5141 -545
278 4264 -756
7140 6648 988
193 7627 945
1324 3920 439
4226 812 377
2113 2800 -520
4393 661 -479
7227 6841 234
5469 4168 -148
931 5633 236
2467 6827 680
204 7694 -118
3428 1371 -579
3896 5610 591
2281 1532 556
5132 6893 737
764 5489 743
3740 3946 -596
5799 5995 42
4578 5252 12
2768 1947 594
2080 7918 -485
7632 1299 -971
2702 4880 187
1012 2495 -901
7739 1595 -119
2794 6021 -131
7658 992 -909
2357 1059 158
2503 4593 -797
4536 2060 -208
5429 1796 -66
790 7699 -487
1032 3302 577
4684 7919 258
482 1766 202
3563 4717 -511
3317 3414 133
497 1566 -591
7417 2087 188
4695 6699 -884
4828 5154 922
1775 2730 -796
5858 6655 137
2096 707 -963
6092 4320 883
1947 4341 -202
2409 3000 -470
7718 2317 833
3876 29 141
1334 2588 868
864 3686 485
3404 5294 -997
7122 2230 499
4352 6450 443
7743 1407 752
5209 639 182
4209 5366 -443
1928 2175 462
1952 465 756
4069 6815 -223
5328 1805 -887
5437 3977 -158
5030 6013 -749
3605 6404 -986
5057 4787 804
5543 117 326
621 3997 441
6179 2451 536
2802 719 -799
7702 4648 -324
6804 7296 72
4313 6068 900
4765 5609 185
5726 4244 -306
4128 5914 -874
5135 7775 -399
61 4645 -892
1546 2308 912
4010 1454 796
2587 5851 214
6845 6528 685
3472 6239 247
6919 4470 578
8043 4282 -579
2669 4779 634
6702 5014 -910
4435 4808 880
2389 1139 977
7252 6083 694
5026 714 68
4644 1215 -833
905 5012 266
4630 4489 21
1885 4725 183
3893 4943 -403
4653 2910 -767
4362 4352 -522
1174 6618 -465
7863 5669 848
3499 1956 477
7622 5676 531
6122 5821 -553
1953 1097 390
5280 3602 773
5956 2285 626
1860 5254 -426
7642 6755 186
4354 51 -435
974 6235 78
6220 2051 -13
2189 2340 826
1225 7169 397
6082 7840 184
6884 5532 -591
4461 7297 -880
5258 3849 -137
3921 3007 -538
3978 1982 799
799 1248 -407
1110 2293 988
7573 4292 594
907 7644 -957
5801 8058 -149
5358 5106 341
1829 807 734
6168 4064 -810
3385 5380 369
1122 659 -135
5395 1216 -804
4789 1236 760
6745 287 -757
3730 988 21
2688 1364 882
1987 2789 692
3279 529 -794
4850 25 -975
7718 3017 573
2352 5219 220
4347 4892 -553
658 7771 734
1948 7826 -940
7121 7320 -788
4387 2287 558
4930 7955 -746
916 852 416
5140 2407 334
5315 7251 393
3522 1971 -456
5698 4273 763
4658 7006 -200
5107 2564 -102
6657 4415 -2
2320 3891 -828
7064 1055 2
6921 65 91
3273 477 107
203 284 -774
6901 6134 -155
760 4664 379
6452 1687 355
96 7086 744
1210 5087 835
6416 109 711
6295 6414 365
367 718 833
1645 3988 -459
1422 4380 -693
6788 3244 -380
3504 4509 -978
5445 5750 417
7890 7318 30
2889 4347 -455
6164 3966 556
7147 4098 278
5408 856 592
4384 7036 638
3538 7003 109
1323 3062 939
7248 7281 -183
1660 5956 -728
53 7852 371
3557 4374 -555
4533 5460 -381
3379 1809 -451
2297 3330 617
4946 2638 -575
3121 1318 29
1013 2593 -635
4088 3804 144
2307 7556 -767
7919 6809 13
539 5324 -439
3795 1255 353
5270 7375 764
4676 1521 -688
7971 6592 -224
3217 2164 124
744 5698 813
7216 943 -699
1189 7207 446
7397 3540 -246
4561 7852 -14
296 4162 -716
2629 7069 -888
17 4408 -996
6777 7865 -903
7555 4855 -250
2393 2746 -304
4204 5504 -65
2955 3887 -240
3147 5340 772
6473 5761 6
5909 3216 796
7741 5712 -719
408 506 -220
2200 3981 423
2344 4727 -956
1063 2337 426
3793 5383 -380
6517 8058 593
7471 4525 515
4275 2830 -419
3971 5025 847
5298 3729 -959
6580 4109 -811
5097 6512 -494
3391 6001 -652
5256 4219 31
5853 402 358
3388 1513 527
1161 2647 334
3151 5937 -931
5245 2529 350
7690 282 -479
7395 2099 750
2876 225 726
8011 1687 525
7124 853 990
7961 3920 -429
6834 2887 734
3869 182 -968
2691 1235 -477
2297 5082 962
5840 1192 228
2796 3899 596
7936 6456 59
7570 6812 -694
7116 866 -929
7953 5602 -300
6687 2028 553
6160 1471 848
1270 975 95
4906 4964 -808
7821 6830 615
778 7675 233
1273 3895 149
4791 6623 741
8066 5368 502
120 3009 711
4026 2853 -717
5702 693 888
7537 6827 696
5771 3680 619
4182 3359 -254
6837 5375 -157
2302 7431 287
7125 2994 118
6568 1562 -530
2159 2513 870
7012 6738 852
2054 3237 -603
5321 4250 314
4427 2260 642
6494 3467 -124
4425 1135 -416
1282 5323 901
7412 2291 -341
6245 680 970
4002 4586 -929
3819 414 -767
7894 2573 102
7912 3505 -790
1487 3665 -612
5563 1371 -59
4810 2677 905
7367 4213 992
5859 7958 312
3399 6451 974
185 3469 -516
7915 1761 -813
5598 2978 381
1491 4642 546
1748 7455 -531
6095 4478 -204
1081 6867 -348
6696 4489 -218
6030 2642 -267
875 4237 -787
6774 3735 -341
6840 594 66
4043 1256 -550
3562 4343 -945
7276 7699 -635
6994 3981 -624
5757 6028 658
2044 3040 -203
5663 3678 969
6065 1492 49
6038 7074 -598
2695 6173 465
3811 3471 -905
6356 5377 517
1432 2294 -472
3249 6042 -636
3966 4698 916
6865 6357 -729
6684 2646 -47
7275 493 -571
6785 2913 826
618 2832 324
3218 7474 -200
757 6481 -63
847 7484 -287
7175 1748 -168
2707 5467 -162
7872 3279 -548
7611 2278 324
3188 7461 399
4566 5819 786
1740 4653 -672
2883 5680 949
5435 7884 -536
3490 2306 -365
5476 6107 425
713 1472 -47
141 4717 443
2742 7980 280
4007 4055 -60
6234 188 93
4257 4200 -341
4280 3001 -625
6394 790 -438
1653 2925 -536
1142 5628 -947
185 3007 215
2606 4434 -121
5072 313 -261
4168 360 -66
6505 4069 610
1555 89 569
1715 5772 937
6209 5748 372
1375 3469 984
4054 3647 -393
4356 919 -87
7672 7496 -630
489 7643 -989
331 2749 643
3838 7486 -283
5375 636 105
4744 6100 -344
562 6895 -14
1834 6258 979
4603 1089 -754
30 1747 -73
2257 3623 -201
3014 6308 -100
1026 5502 786
3270 7066 19
4842 757 -479
560 3556 851
4 489 -767
5008 5223 807
1953 7695 61
1698 2728 -448
1442 2975 172
4938 4763 -96
6149 7467 -499
4670 867 -701
7124 4889 485
4934 7952 -967
73 3042 -82
7033 1865 280
5384 4747 -910
1383 7632 602
7917 7236 631
2867 2109 -935
5391 1275 -28
2229 1812 -873
1826 2795 870
1040 6990 256
3681 1091 -912
4748 6726 311
4644 1035 611
5899 169 173
1730 1806 -246
5921 2066 -524
7728 2368 -833
7550 4127 500
7262 4017 22
1712 2977 742
3734 1814 394
3400 6299 974
7163 5797 240
1772 3383 -380
5873 3754 822
7364 7420 915
3252 5046 -102
5544 2097 473
5740 6265 707
1187 7709 597
1582 7384 866
836 4057 894
534 5146 -360
782 1497 -428
7529 1885 680
5927 4612 -871
5007 2244 -506
728 6328 327
6669 7278 -617
5831 1542 -322
936 3117 558
5239 699 -634
1848 353 -931
5720 1003 -727
463 5742 -836
1278 1844 936
2860 1190 -498
1343 513 -547
2566 6336 895
2834 5779 -719
963 4004 192
937 357 -66
2311 2301 641
2398 2657 -815
5772 4805 654
6345 5859 -419
2339 3947 -668
1927 6247 -672
6386 6911 -674
7665 1039 -752
7374 5226 431
3043 6480 -622
5656 3130 1
894 3716 -550
4384 2071 760
7246 1417 -857
4496 7725 -319
6243 2058 908
770 7001 -60
6088 4409 853
8044 3490 -918
5745 3166 570
478 7585 -578
2259 5019 -486
7520 5164 345
4049 357 -757
1179 75 659
177 768 -879
3601 1734 517
4096 1135 649
2187 1339 -513
3925 1290 -145
2430 2170 -753
5957 7404 -241
2331 4525 559
3381 4030 462
6502 6577 415
2935 6656 -507
2347 6319 -97
5515 1873 -216
1269 1939 852
175 454 268
2393 2209 471
6177 4485 -769
3019 227 595
996 902 112
3372 5773 286
436 3564 -326
2973 1187 -46
6410 7346 128
1381 2996 401
6160 4898 455
5004 4445 565
5696 2636 -501
1354 1189 772
6607 1365 -791
6634 7197 766
3117 6337 -390
6192 128 841
5508 6733 -432
811 4258 -226
617 3337 -455
1595 7984 82
4426 1955 513
1679 4255 693
944 5491 753
2988 1061 401
3584 3710 224
685 7997 836
6213 4810 -202
4543 1279 -263
3013 5058 147
3621 5145 201
4284 1177 267
306 1023 -979
3143 2137 -157
807 1442 -15
6864 3493 416
1425 3650 473
7648 7379 164
6081 2749 -448
5998 1727 850
3199 3885 50
2639 4767 709
710 1070 32
7242 5982 -184
5218 2333 53
6279 1521 872
4969 2676 753
2734 2315 862
2666 3974 -574
3506 4074 132
7569 5017 -305
7715 2181 803
6039 4009 -4
2512 5688 479
5845 5381 206
2581 1560 -55
183 3353 312
6775 3795 496
1346 1423 836
7958 5712 -720
4016 4487 -343
50 5273 839
174 1049 -828
384 7282 -273
1818 3439 554
6097 6126 -243
831 7700 -962
5836 5541 -371
5449 200 596
2475 5316 818
4676 2130 -681
5984 3060 786
5035 705 279
5794 6219 435
1433 2077 384
7665 6311 208
3015 4166 57
3094 6870 1
406 148 588
6955 386 -152
4846 3149 985
6030 1796 907
1323 217 185
3193 1243 823
644 5280 -122
5248 823 701
7824 2610 307
6933 4309 -812
8040 5285 583
1935 918 559
6283 6520 281
7340 3394 -659
5729 376 -440
874 882 373
3337 6631 570
70 5170 -165
6745 6907 111
7594 5049 109
2645 2041 71
5289 2743 626
2 631 -345
8065 6677 357
6227 532 778
146 8001 -362
1497 7750 435
1365 6243 -116
3157 3261 -161
3186 1506 119
7162 7698 -41
4574 6637 343
3644 3923 450
4759 539 97
7813 1218 269
2634 2064 -766
5857 495 -327
5562 2594 -14
3529 2622 691
6499 4335 -176
6919 7526 431
2929 1870 352
507 4145 -286
7305 5411 -669
1943 144 589
4841 7420 78
5171 3035 -864
2093 5738 -375
698 400 702
3503 7997 969
4726 6211 -707
3432 908 161
2569 6814 -393
7083 2989 979
7248 2914 -82
6469 6117 820
5226 4315 -481
944 7026 -878
3906 4983 182
2281 2572 -83
6348 2063 -692
3342 7083 -866
7524 7009 -592
7100 5420 -435
6277 6364 342
4798 5719 604
5509 5209 43
4534 6329 902
5023 2213 468
972 587 14
4820 7664 963
6327 1089 -666
618 2176 -996
4851 3726 -143
6857 1372 -886
4049 5201 71
7815 3648 -775
4424 2330 328
3061 1783 -672
6751 6641 613
205 5306 -899
4094 4599 -588
2229 3828 -934
6962 2620 776
4864 2939 -558
6916 5613 -373
3331 3645 397
3409 2425 355
2856 7186 322
3215 2634 362
4132 7751 391
2592 4228 749
4525 911 -846
1906 3523 823
3621 4742 256
5984 668 352
5411 2747 -632
3659 6235 -267
2725 5681 -132
7883 3393 -944
7913 5156 323
1369 4155 717
2006 331 -718
3878 2516 867
7462 7777 720
3146 3376 425
414 509 -123
857 4158 874
2292 1707 971
5272 917 8
4742 7440 -294
150 1684 438
6479 3349 -650
464 3726 50
3193 4502 -703
5662 5130 793
1966 5711 773
5260 8067 518
6727 4687 264
2590 2197 -351
4059 4272 -680
6772 437 -445
6946 4440 -922
7213 3951 690
1527 94 139
1147 3273 732
6447 5521 922
5421 3294 413
5764 3493 -334
1119 4435 28
7086 605 -311
5460 6150 -784
165 3415 -97
1990 754 -5
5572 460 22
2574 5929 882
6487 809 741
6131 553 563
6150 3828 391
5833 5932 858
7300 373 893
6978 947 -137
2659 7219 -221
5999 6867 -743
748 4070 390
3596 6706 -261
2978 5617 485
6534 7916 -706
5838 781 791
4526 6981 920
301 7056 -531
1351 3547 -979
3416 3315 -529
3698 6712 -722
5761 870 -397
564 3776 551
1711 1732 -293
6253 7020 454
782 5849 687
1023 6358 -831
3807 4683 294
5609 5640 -312
3400 1900 908
6525 5616 -555
1264 2382 -132
6205 5861 -985
1526 1197 355
4235 4333 866
1391 6964 472
7400 6756 -685
5357 650 -632
2529 2558 -441
5140 5387 -169
941 5583 399
7072 263 -163
1084 3233 102
2135 4757 -203
4852 5216 928
3972 63 699
3135 8003 -669
4245 2231 820
7891 7453 373
6794 6868 640
2386 6888 -873
507 6296 841
4023 7794 -999
5452 2893 586
2519 6659 402
249 4721 294
4574 3506 633
6982 4128 713
7070 4387 -753
4157 328 -303
3693 1646 214
2512 6673 -637
4942 3535 -149
3720 4773 549
6514 1812 -653
1833 2586 634
541 7746 -492
4173 7230 -826
4704 4881 -523
2635 2815 391
1795 7853 -621
4429 1753 288
7999 721 841
7427 1303 36
4945 1343 179
5980 1444 -963
4224 5388 66
4404 5394 883
5471 7532 808
1799 814 529
5785 6600 400
1657 74 288
1114 7775 -957
5062 2473 -535
1574 1644 -459
6933 979 -192
5338 5894 -464
7117 3074 26
1177 5005 -36
1899 5854 -82
5343 5527 -27
218 1409 -451
4187 145 558
3173 7777 -192
3006 441 105
2016 1849 257
6804 2337 -981
2998 3712 517
4543 1319 -350
6043 7992 -582
1666 6619 -910
7931 3869 739
2117 1600 745
5730 5898 -692
6408 5672 -701
457 7946 909
3257 6844 637
4826 4106 -108
608 4146 -812
8055 6669 -234
4173 6432 -481
6230 304 306
6063 7595 -547
1203 134 536
1169 5888 727
1079 7907 777
5178 2689 -637
3983 6562 783
4834 5005 -212
3227 2455 -72
6290 6425 -959
1110 4617 398
5999 7690 860
3779 3092 -151
6320 3284 -635
5366 5117 160
5828 2197 398
1667 2747 -972
437 7457 642
1918 821 -840
2989 522 591
7081 7124 958
4806 1391 -736
3973 6773 -655
1627 6893 413
387 5444 833
6016 4441 -598
5373 4649 762
3943 849 -649
3881 689 -405
7901 1049 626
6735 2284 -170
1765 1220 366
935 4133 600
644 1198 -691
5962 8056 -90
7973 1937 -358
5919 7636 -846
5964 4245 21
5373 4797 -621
1683 1351 -604
5140 7399 -721
7965 1985 -695
4627 5594 678
5850 3424 125
4733 7265 816
6216 1078 -161
6645 3758 -168
2611 3990 -732
1354 1043 -552
4577 4039 -328
1143 130 676
4847 3836 -745
5875 2373 413
5050 7688 791
2667 3108 785
650 7397 512
3849 2005 617
1891 3984 362
6189 7743 958
7342 5313 65
1030 3079 87
3445 3506 -179
1140 4877 -456
8063 1952 -295
7712 7625 0
2524 2106 -432
5267 7651 658
6910 483 -143
4585 618 773
601 2247 343
7297 3678 319
4412 3785 -349
1153 1721 395
4531 1128 57
1361 2936 797
4557 4738 -502
1112 8014 694
5479 988 946
7829 4978 58
6235 6754 -775
7106 5855 525
3305 6102 656
2946 7248 163
6888 3961 -412
5510 990 -772
1963 3166 -949
2385 7887 -40
5231 571 -907
2205 4936 505
7000 512 626
5072 2886 900
5233 5115 458
2325 537 492
6876 2488 -892
1918 1109 -607
4995 4172 327
670 120 -576
1762 3539 32
2611 3402 537
6784 1177 -943
7528 1118 779
235 5807 407
828 7908 121
6705 5736 -674
7083 2801 -104
6538 6909 220
2417 4431 -233
