17
987 821
471 189 350
338 801 -543
433 328 932
466 140 188
347 741 48
301 45 312
170 265 -194
329 195 856
447 147 -821
662 195 -211
88 132 706
442 373 -291
647 492 -933
513 577 963
315 153 30
589 139 27
154 261 654
305 401 -637
641 183 244
640 689 286
585 214 697
565 603 -757
542 458 512
623 31 -659
101 472 326
172 583 -692
83 490 846
615 410 -625
647 649 -301
535 313 -898
439 440 954
521 447 257
351 464 -603
687 428 -176
238 382 -963
157 290 -623
283 198 314
555 36 471
428 726 -18
776 501 698
749 677 -75
216 417 193
507 519 517
357 192 142
484 279 761
511 180 -366
178 270 -954
41 679 -685
128 578 -50
57 418 -923
74 61 -615
684 40 299
382 288 -686
301 128 -194
528 234 289
724 665 -229
588 332 -742
125 571 -963
436 729 -239
542 667 -820
479 45 -660
380 106 279
134 207 86
390 47 -655
60 296 265
816 342 -117
418 414 59
396 551 -80
786 746 835
618 767 -311
775 429 -57
428 147 -683
587 131 -977
575 367 -213
674 553 625
411 648 -722
760 499 590
756 807 488
199 666 702
109 30 3
484 496 -386
61 583 -969
753 655 -268
491 621 223
8 813 884
807 686 -435
240 752 611
386 406 -617
582 296 163
773 449 -960
488 493 -896
751 20 -423
354 670 512
43 763 7
491 92 -839
735 382 264
238 287 -138
120 5 775
320 586 571
554 774 830
98 101 945
197 212 451
743 748 331
262 265 -997
242 64 605
51 759 482
785 338 166
339 682 -362
214 273 -80
245 143 -993
93 291 -732
64 419 716
345 635 -864
340 565 -697
524 321 240
297 320 67
240 488 789
59 386 -229
583 610 801
754 1 435
443 389 463
559 39 -550
129 579 -659
242 463 562
524 418 -918
224 75 -802
237 377 -152
554 737 975
556 269 765
447 686 -822
620 268 -280
414 712 341
673 477 810
32 255 22
544 731 247
700 485 539
716 189 -127
202 412 -15
321 85 416
737 121 805
427 124 285
569 409 -514
21 329 -114
293 702 882
601 658 -122
13 711 273
531 491 557
81 282 827
452 105 -619
257 809 670
716 338 -300
2 204 331
267 804 893
533 44 978
243 54 -53
277 252 -297
149 234 75
297 83 243
472 556 40
378 317 -576
685 136 7
696 693 -21
442 550 -102
338 70 282
770 494 -869
280 758 -427
421 698 -69
621 280 234
10 682 -25
126 471 -667
192 27 170
456 441 -438
99 788 -889
549 427 -521
289 775 -719
619 210 763
339 108 -383
592 763 998
435 630 -499
782 93 -713
726 772 -957
124 333 -164
637 521 -132
41 447 188
358 666 265
772 167 -643
383 319 797
273 173 -201
281 773 -644
759 263 -914
671 67 139
737 695 343
610 199 -181
14 758 -439
373 295 631
611 644 194
598 570 -190
802 795 -944
722 666 -527
775 283 101
629 391 -152
781 803 542
283 417 -300
493 237 667
670 155 -888
67 691 789
36 120 881
288 235 244
673 683 -749
609 34 325
549 374 754
544 323 36
102 477 794
470 15 535
479 637 -390
786 107 960
467 648 -541
556 225 -261
447 443 -305
318 733 436
234 217 -890
193 360 -172
390 113 -750
614 602 -971
487 810 33
486 132 279
656 356 -614
407 353 580
610 568 76
792 473 966
439 244 -247
109 614 38
444 657 119
1 174 -846
203 626 803
767 220 72
178 681 577
463 339 173
121 52 315
135 129 -132
564 479 111
160 306 474
727 712 -322
673 380 327
285 335 68
602 66 817
735 254 -93
249 510 -725
774 771 694
384 123 238
154 747 835
385 511 -779
716 817 -431
162 639 119
79 616 178
92 201 170
132 605 286
487 222 223
402 266 580
198 134 -377
237 91 138
81 254 -444
205 413 847
449 234 -132
507 24 652
683 562 -640
328 345 318
151 786 -621
166 285 -267
541 682 592
203 574 -437
225 125 684
301 498 601
265 87 -480
474 200 828
655 785 -500
52 575 268
798 679 -679
777 427 741
795 289 -252
600 652 -100
20 405 158
430 494 194
478 319 878
364 214 -432
561 87 30
417 651 398
191 17 235
684 473 411
7 175 788
763 289 545
197 171 -392
326 721 -702
943 986
215 395 562
594 479 -530
601 48 54
504 702 -750
364 348 -382
45 454 -969
123 642 979
713 136 477
533 214 366
632 943 475
484 246 941
780 276 -444
635 715 -738
4 3 685
562 203 262
704 74 -189
556 933 678
274 194 279
180 385 -73
482 421 -21
676 459 945
647 343 -291
529 272 929
549 623 -43
735 232 374
446 181 706
66 758 -204
266 903 184
895 856 -489
65 473 179
46 901 829
740 507 412
222 685 887
381 370 -804
657 577 16
727 505 -938
12 611 66
324 692 -775
686 538 -106
690 28 679
864 92 -944
268 218 -733
6 523 -563
249 510 -624
363 215 -966
325 382 189
381 310 980
165 388 -349
869 96 -616
161 151 836
141 776 736
269 401 -887
673 18 -189
471 529 105
156 660 -361
33 672 -77
683 438 -572
251 65 -972
121 626 598
837 186 348
241 240 894
439 466 910
541 288 -567
510 458 738
121 583 473
871 99 -318
572 931 56
420 745 -776
712 377 -550
896 864 846
750 70 -935
363 518 112
342 618 -774
573 886 -572
869 208 -267
644 916 222
150 121 -150
553 659 194
788 492 -774
890 310 95
710 308 570
912 617 -658
161 99 178
233 267 -819
401 879 5
577 520 -561
465 554 -894
716 543 -896
638 150 748
602 663 341
857 147 19
893 640 417
364 324 -548
434 341 -992
616 373 675
687 457 309
184 770 -340
503 771 -329
430 671 835
655 548 -462
59 607 359
450 917 685
658 429 -996
282 43 777
759 803 401
900 515 -833
286 57 800
349 385 -980
467 282 286
759 692 293
720 151 921
900 280 629
825 587 914
732 47 349
829 76 -223
136 122 147
459 55 -356
695 782 -931
148 297 -230
86 907 621
866 772 59
142 127 -363
484 562 -408
119 896 176
563 760 96
578 487 -677
731 775 -85
63 930 -497
733 171 324
563 473 905
444 603 -729
148 245 984
264 236 -654
171 109 502
20 827 -574
247 924 -280
686 292 -502
120 763 -626
617 51 390
313 485 597
52 755 401
920 908 62
555 398 -870
716 605 273
54 455 -202
45 397 601
666 507 810
122 554 835
893 260 366
190 141 -77
927 603 -661
75 710 -914
310 612 -982
78 110 -544
442 274 665
252 704 661
564 233 -277
854 923 -690
29 638 915
324 802 591
314 6 622
323 214 -7
624 756 851
3 91 -133
434 441 692
38 102 414
751 533 988
147 347 90
46 451 -896
441 552 762
633 128 -841
402 248 -314
877 137 -177
19 584 -730
568 115 826
70 809 -595
235 368 62
605 671 -729
95 924 -141
695 376 -449
273 507 -728
418 412 863
37 34 -600
811 309 -712
13 400 68
269 79 -900
527 799 521
667 56 -948
653 291 -59
57 180 -78
895 175 -555
419 535 -474
730 219 450
245 571 -476
228 818 -902
500 826 633
727 254 -697
730 886 779
295 346 -893
459 100 854
232 398 -260
316 614 -943
894 252 614
838 64 -581
582 775 -475
621 761 -48
900 822 -400
254 536 -671
78 197 -531
22 256 -353
793 329 -703
237 270 -556
34 161 757
929 173 -6
595 869 -609
469 138 -395
610 752 -740
274 143 -888
765 243 -963
508 529 -482
389 270 -996
274 735 108
457 579 -148
677 678 257
44 597 -713
109 88 619
196 359 967
209 649 760
21 403 723
897 204 -911
400 150 963
586 749 -506
118 757 735
915 104 924
420 494 891
515 532 509
656 516 106
269 770 -629
398 574 -333
22 117 -120
477 396 -945
271 805 -545
379 661 341
871 724 -377
55 126 570
38 135 115
225 379 809
424 305 -675
476 422 610
305 383 961
398 690 351
327 516 38
624 710 574
447 418 -884
451 228 -68
504 661 -20
823 264 -824
3 876 -208
161 347 28
370 843 -1
432 236 -974
842 345 -723
902 334 -591
10 526 -272
691 339 -643
387 290 -504
471 398 787
937 581 -136
934 507 -956
106 232 -273
389 587 71
566 895 -121
683 866 53
423 727 847
565 64 214
849 485 -791
466 726 -194
125 220 994
669 943 312
242 696 -165
722 438 -846
121 161 969
809 661 -312
614 883 492
639 327 932
158 242 -74
777 17 -895
624 318 128
201 380 157
258 461 -32
770 120 629
472 299 -322
577 272 -296
76 37 511
567 541 -642
901 501 251
916 192 -78
777 118 -110
853 331 830
721 599 489
520 213 708
840 629 915
712 86 -885
155 677 -882
862 208 -611
72 129 -189
182 406 17
151 440 949
553 524 -303
292 338 433
723 144 285
613 631 -890
416 883 522
149 480 760
878 658 -674
633 378 -432
654 817 -755
618 294 185
393 670 387
457 235 -859
588 101 -169
778 755 -440
830 251 385
681 430 -387
505 519 428
530 845 850
404 603 969
301 861 -641
110 851 229
219 657 251
109 636 652
784 398 -854
264 797 -198
554 790 -878
218 873 -470
386 592 212
173 478 -699
465 83 -108
877 235 185
127 353 480
87 563 571
556 765 -565
30 112 -29
929 415 -310
564 692 -29
345 731 823
461 286 113
277 72 593
831 557 577
796 754 889
446 5 420
85 249 966
337 287 326
58 528 -119
78 519 -438
813 83 609
335 328 -435
35 255 974
671 726 -306
78 943 -372
33 135 671
70 582 513
493 144 -239
300 396 256
380 38 -494
6 530 341
539 898 -598
214 566 437
520 527 443
250 411 790
42 495 -224
477 158 189
671 276 647
885 725 708
759 120 -104
481 411 -171
14 126 906
349 341 -981
796 470 171
560 271 777
98 654 593
127 305 751
509 682 -883
120 862 471
53 445 -680
601 606 250
502 753 295
578 872 785
498 774 -164
440 76 178
491 85 629
125 376 -94
774 464 -815
916 904 -731
95 56 -717
255 642 -819
222 727 -493
494 562 32
666 95 734
391 860 -972
206 383 407
176 748 -47
816 932 -719
287 61 -617
460 182 110
11 313 -677
265 694 -683
574 568 -735
310 520 -610
327 113 -3
32 789 721
171 346 -487
784 156 881
98 809 -113
446 356 -342
469 557 -902
933 717 -446
43 181 -854
343 551 -817
651 295 -672
247 36 -605
559 386 -831
634 438 -938
813 508 -814
66 624 -902
459 706 932
313 240 542
79 594 -596
103 817 -81
280 272 -80
307 525 -402
488 935 132
750 665 531
824 191 -12
781 564 545
830 360 -791
130 793 465
191 384 814
200 76 -493
581 726 109
937 60 797
529 10 689
93 47 -440
939 59 -721
543 237 772
748 542 -167
102 833 341
818 265 -341
694 29 -931
475 939 504
20 761 876
115 894 -270
743 272 86
456 73 -695
187 348 -661
815 109 35
161 604 781
688 566 205
183 761 0
112 390 -421
569 446 12
21 95 436
898 271 350
1 50 368
335 1 903
433 491 883
258 295 162
509 773 456
122 602 -524
533 459 982
890 792 320
665 870 550
96 722 643
429 728 -74
186 285 953
268 584 -151
52 936 525
531 736 296
261 637 -618
186 29 -724
792 749 -280
73 699 -612
464 771 58
910 730 352
263 130 610
66 241 542
506 804 -320
236 573 -712
568 617 -889
794 296 -373
902 882 311
402 696 881
367 311 156
415 215 -189
215 653 -107
388 336 -618
208 382 -677
176 645 -714
60 816 -929
788 146 -562
299 516 14
807 237 614
3 856 184
453 593 -814
165 293 -990
684 636 -331
15 482 -665
750 644 -579
628 365 199
924 583 812
459 401 890
714 785 86
407 659 -381
790 894 -631
319 53 52
247 674 -122
496 592 -132
456 754 979
372 407 944
65 226 136
153 785 806
823 155 -250
375 382 664
37 380 -626
935 765 893
166 93 127
155 418 -776
716 344 -316
328 537 925
15 723 -456
668 747 472
622 548 557
737 105 -571
627 251 578
239 405 -451
844 302 916
810 175 64
404 160 460
525 743 360
472 642 554
831 798 104
341 168 -137
437 92 -214
620 882 -406
369 618 -536
385 692 -718
746 401 -964
726 677 -730
634 873 330
642 446 -218
609 227 -569
609 567 620
244 503 211
517 93 465
715 409 -501
690 182 140
885 639 -75
65 319 522
564 541 159
377 117 -810
312 917 -388
182 589 313
378 45 158
892 206 915
450 280 885
425 617 -964
894 427 -942
867 841 879
602 124 -74
809 134 -434
105 668 -269
903 194 924
731 943 -944
930 236 -915
492 554 854
492 852 780
288 755 727
631 95 -11
919 406 -56
597 182 688
605 332 -233
823 337 -665
44 618 233
87 339 759
325 542 -818
731 384 -75
214 411 -545
647 587 -866
713 294 -458
681 574 373
823 614 -198
528 55 426
414 557 -750
447 52 483
426 571 915
475 591 -706
396 479 -926
496 318 -494
384 1 -428
625 654 -523
7 261 -175
334 158 495
261 290 -513
132 638 46
521 386 -91
237 424 -866
300 201 -602
531 380 -302
889 166 -137
790 316 863
612 250 610
320 655 581
373 322 -519
747 177 596
78 224 856
354 489 627
284 4 -437
55 767 -462
599 317 -655
94 419 -776
822 39 -813
174 767 -406
748 668 -654
655 707 638
157 605 568
195 297 983
361 525 211
712 24 -620
124 714 847
862 4 308
169 95 -565
94 799 -242
528 281 -602
388 820 -981
49 940 29
260 848 26
303 648 -501
763 894 -760
578 63 202
495 477 36
384 426 -546
891 855 912
232 446 -359
164 204 -130
21 414 -4
74 790 981
900 863 -137
391 551 -211
611 869 -808
488 142 122
508 217 650
387 800 389
843 731 766
601 892 582
5 809 168
112 465 744
668 116 928
934 416 87
398 901 -628
784 246 -21
923 646 -635
674 135 -214
369 868 57
41 720 412
114 475 625
22 286 607
287 926 -837
745 124 689
532 78 449
842 514 248
625 431 -504
19 142 -471
852 911 103
507 596 -561
711 369 -598
245 227 -293
529 872 -268
849 718 608
40 816 -110
398 522 -571
219 460 -466
518 505 348
424 824 -625
408 591 -235
791 692 -523
492 238 -438
843 447 -201
507 225 878
634 857 400
556 156 -621
51 501 82
557 726 880
441 522 437
810 838 59
735 568 -530
500 342 -447
615 687 47
71 303 4
37 761 801
701 569 -394
385 39 -847
531 925 435
897 328 -364
413 931 518
668 156 -543
293 894 -901
858 567 -474
458 491 -623
928 13 -762
739 587 -439
301 535 722
741 397 -701
56 670 -157
70 400 481
145 583 512
609 919 -102
675 69 -533
649 596 765
455 409 874
6 591 355
40 241 268
213 417 246
400 702 189
762 3 48
427 751 -347
156 392 -60
442 933 -810
838 500 -231
830 852 -780
718 909 835
434 319 516
755 41 956
45 419 -599
418 942 502
880 918 -462
417 521 964
109 349 -117
267 756 493
719 322 -526
315 571 282
450 681 388
451 853 -518
91 624 808
660 620 832
438 592 163
203 131 904
430 657 -691
544 58 -791
491 376 -526
400 904 152
147 602 916
137 355 99
138 697 -942
350 787 65
480 364 -692
353 676 -493
759 814 -232
223 401 160
743 159 -592
700 568 247
614 84 -796
315 645 -748
866 341 -321
568 546 651
465 817 -472
448 586 878
168 837 -956
606 350 556
125 212 699
315 181 33
257 895 347
91 436 -317
141 168 -786
715 493 599
31 917 560
195 769 -444
712 169 -551
435 310 -562
592 633 -177
675 729 97
927 181 692
493 141 584
760 297 -456
82 780 189
790 489 -895
60 932 -682
715 842 45
208 115 -89
270 825 -450
135 442 -838
434 191 -617
581 826 -862
337 659 -677
581 914 942
756 695 753
634 594 -477
536 900 456
765 776 -572
328 3 747
150 639 260
400 488 -207
515 502 514
321 146 -204
251 758 260
732 274 44
130 879 680
35 253 556
25 869 408
465 821 -819
213 70 -937
886 687 814
805 114 645
188 350 -706
513 395 697
900 407 918
858 733 -342
595 855 -415
195 745 718
258 514 488
272 372 -454
464 80 783
160 526 -722
220 62 860
24 469 495
872 670 -993
156 27 767
908 891 806
185 424 207
245 244 449
858 545 -52
559 656 -281
344 122 -467
398 184 -462
260 145 67
301 254 725
713 246 -965
526 711 315
295 800 554
704 544 170
825 327 -284
642 331 -956
348 382 -474
895 133 -154
766 856 -125
518 212 -619
770 598 170
529 303 974
714 166 877
784 591 9
920 351 302
315 762 -159
616 117 -344
262 2 -26
880 164 394
846 513 810
847 81 574
791 781 -581
733 510 971
139 840 743
788 103 204
493 634 664
25 281 -118
277 524 -225
642 45 159
131 7 -191
826 831 691
574 43 250
454 294 -830
516 752 -109
379 181 -946
889 100 682
727 449 337
760 425 -429
746 95 -56
269 512 465
617 383 599
6 922 -52
434 505 480
490 119 125
232 661 -433
445 836 851
629 570 539
819 467 676
828 662 26
356 650 -148
373 589 -575
232 170 148
632 270 -183
272 860 856
393 511 -702
807 851 45
139 31 474
520 322 927
910 314 -639
180 860 298
821 416 288
309 675 -322
636 24 952
299 672 737
285 621 454
388 821 926
709 578 -447
576 322 330
900 316 -362
391 899 117
596 874 36
919 176 -781
19 772 458
115 760 -355
636 545 863
735 251 -633
797 338 612
138 359 -336
819 350 678
377 924 -690
509 482 -423
827 326 -492
720 426 -263
361 267 890
687 14 -82
524 326 235
914 550 -344
669 84 -556
287 541 582
857 223 675
809 620 753
764 388 -969
844 411 598
526 118 318
344 127 -25
464 264 913
89 427 -718
498 543 625
454 636 -201
319 715 449
468 541 -259
679 215 -399
326 541 69
3 803 26
250 448 647
609 71 -910
111 768 497
227 838 442
586 221 -4
114 25 491
805 236 -903
140 46 898
616 282 816
263 150 96
237 164 -229
698 96 -515
747 752 807
593 470 -911
637 866 -520
424 861 21
442 763 -357
54 688 793
847 284 962
46 212 -669
901 88 675
180 128 -79
765 421 -384
608 275 229
576 311 -790
748 484 686
801 529 638
193 567 -741
754 409 -781
670 212 -410
166 437 -61
617 708 63
231 220 896
28 88 893
231 725 244
608 444 850
291 713 -561
874 827 483
637 230 -968
399 873 -736
709 326 314
502 649 -635
685 71 212
634 825 -486
551 281 304
376 66 -903
91 15 -83
901 885
725 341 579
107 611 -786
330 269 419
723 642 -322
138 146 -411
634 886 -974
340 686 381
645 487 -51
603 88 -919
405 730 204
83 642 341
592 339 -33
157 42 -738
47 525 380
699 263 63
849 776 176
460 507 643
801 531 637
114 779 -709
743 495 -201
445 184 475
399 127 0
733 278 -133
812 253 -463
537 446 515
205 523 254
107 465 444
801 795 381
875 517 -581
145 439 444
361 252 768
800 425 -23
373 890 -451
182 138 -473
258 98 104
335 459 -912
757 833 924
252 621 -290
232 811 377
426 449 830
291 802 -737
650 21 -885
831 304 -813
643 367 216
817 734 728
247 289 -877
677 117 -146
807 374 796
688 709 465
860 729 310
286 725 -929
788 367 397
86 853 -384
177 453 -399
238 803 865
255 730 -396
222 509 -961
233 176 -354
547 684 177
587 61 571
534 499 -885
608 632 448
163 308 -542
848 7 -317
563 691 83
690 735 345
18 613 522
588 276 544
541 605 -849
704 547 -794
89 104 834
266 21 -780
401 286 -247
104 277 758
327 576 -843
436 435 -927
727 233 365
231 232 194
460 837 -608
900 772 617
392 680 988
352 592 -754
242 507 67
393 899 526
46 568 -811
175 336 437
871 780 -634
697 541 953
68 332 -788
277 406 -239
612 80 -61
282 742 979
242 329 746
266 153 -451
418 343 -974
120 283 -107
470 227 981
721 1 557
867 667 -592
812 592 -948
715 28 369
429 858 135
282 352 -742
302 193 -86
258 290 271
380 599 968
628 489 -627
532 703 450
550 106 829
604 198 -547
409 570 851
372 884 365
455 436 854
7 435 929
52 701 667
667 850 530
3 858 297
155 360 -554
896 306 -386
111 777 -359
207 213 -416
444 252 152
557 515 -153
548 511 -590
433 274 -818
716 218 216
855 186 -510
162 524 543
626 848 -836
875 39 935
867 54 -329
556 284 634
202 45 -364
557 163 -894
468 853 666
778 445 -359
109 42 -119
253 538 671
712 326 119
54 394 -698
496 129 808
186 216 -541
160 620 -234
612 774 414
50 652 779
718 690 862
788 733 -953
414 343 -206
216 247 923
557 719 -908
741 607 -434
865 604 438
754 187 -269
517 740 -873
276 803 922
826 359 -301
765 357 99
640 478 -813
777 243 -580
735 601 -627
698 674 488
53 89 196
348 888 -349
220 571 1000
341 178 257
17 798 830
91 829 111
327 394 -357
639 81 305
397 571 -253
850 370 -507
853 132 158
251 472 -431
100 730 249
851 579 -788
272 652 401
356 686 542
158 91 577
383 205 436
591 484 312
7 44 -44
642 276 -16
797 503 633
280 818 -140
124 63 -301
318 12 798
210 810 -908
834 833 974
794 451 198
465 112 205
834 410 -73
282 472 -194
210 878 -345
560 144 -160
278 424 236
34 510 747
244 773 -965
329 299 469
514 286 33
779 409 -6
304 578 -128
524 894 -777
478 512 -258
266 61 -1
779 710 -299
52 219 188
450 657 -754
261 362 -773
693 379 -667
32 324 62
649 515 -527
171 827 730
322 354 66
658 672 -470
436 225 -971
486 211 -709
701 639 777
591 656 768
707 739 40
287 670 -275
145 622 618
420 183 -767
170 509 155
766 299 220
435 593 335
271 521 -644
528 153 252
332 745 574
480 535 656
853 152 881
227 67 -6
719 552 142
622 48 -479
688 288 816
835 251 -406
487 645 973
199 42 725
351 830 -616
53 392 732
500 887 -160
629 14 -56
874 454 -767
822 431 -639
863 205 502
494 93 -157
69 194 -161
307 129 166
338 724 409
130 718 -584
796 337 -382
540 720 -713
312 63 833
263 440 735
627 101 227
12 105 -893
177 769 -283
314 686 205
194 608 -20
789 178 140
49 307 -756
815 663 400
855 492 -432
161 556 938
743 800 895
689 246 214
56 617 -935
745 389 -573
