19
938 1851
309 885 388
470 315 787
629 469 714
839 518 13
497 695 87
646 517 820
938 585 554
274 585 876
569 334 345
669 603 861
846 368 832
92 174 940
509 485 158
570 758 165
467 964 925
97 126 17
863 349 596
178 942 717
554 626 730
246 204 457
708 168 356
127 172 636
148 869 274
156 855 500
773 400 809
88 157 94
773 141 166
698 211 482
751 850 609
369 569 239
352 928 531
727 958 241
658 258 929
507 381 610
12 157 156
272 641 429
21 412 854
798 796 359
918 232 718
934 708 378
504 227 343
589 220 609
228 655 90
810 295 616
221 443 85
205 891 535
100 416 24
41 71 298
938 338 249
309 623 982
45 693 402
735 23 243
589 140 370
751 575 462
506 926 4
12 140 786
597 888 21
660 552 294
475 134 968
659 124 353
704 959 797
843 326 459
446 942 536
575 498 213
541 682 199
854 211 307
306 909 510
195 236 831
827 918 708
27 226 792
456 29 76
272 977 18
504 574 787
437 141 721
750 41 471
505 163 989
554 905 878
259 184 950
271 96 672
763 660 427
853 558 973
84 541 850
5 927 838
818 201 761
706 869 468
485 884 814
105 461 194
952 110 667
259 882 463
105 104 862
945 58 759
375 843 331
865 263 279
865 457 174
623 727 289
112 925 122
549 306 519
163 773 443
155 618 573
541 56 159
953 484 478
287 864 507
488 701 344
605 210 567
652 925 972
698 887 385
616 920 49
862 171 611
401 654 881
946 545 159
228 668 40
719 928 770
755 448 185
290 343 372
723 84 375
927 901 414
764 959 890
692 684 194
965 170 954
926 887 957
640 657 244
350 423 61
670 701 548
747 579 385
624 36 121
783 937 917
405 687 939
171 17 463
445 943 384
658 142 212
96 817 817
9 555 736
488 768 106
538 833 39
191 669 735
149 68 855
278 108 813
924 422 850
615 646 542
629 525 908
84 823 234
331 877 394
649 654 14
492 311 912
223 755 45
18 443 699
335 41 558
334 180 80
559 218 842
208 935 303
771 302 165
22 124 693
654 18 522
837 493 506
927 967 845
924 209 239
238 612 527
952 766 662
578 68 441
504 6 898
750 356 923
59 173 633
522 757 957
520 177 301
180 823 852
700 492 696
347 386 164
47 42 81
958 801 132
145 491 779
19 145 280
618 73 34
400 534 409
217 738 85
28 380 569
186 613 459
643 489 888
186 805 156
453 675 967
497 729 717
542 73 296
189 720 350
769 182 171
972 716 10
948 932 73
305 826 144
187 16 219
874 500 201
747 113 234
898 641 352
177 977 707
949 394 909
623 222 817
681 56 970
556 544 734
608 412 924
901 805 748
659 441 563
782 602 685
122 41 927
134 852 667
891 289 586
266 408 351
361 741 379
637 612 855
8 894 486
558 741 723
306 830 676
671 665 331
687 941 539
144 10 194
907 427 411
386 876 135
928 439 252
755 409 667
196 689 327
769 269 173
898 104 755
18 320 394
820 551 652
788 528 576
744 649 921
482 113 358
542 473 193
573 864 780
282 708 290
718 831 198
446 707 317
633 960 25
188 271 528
584 718 211
162 528 227
382 133 195
762 331 36
322 525 52
295 819 450
613 423 891
857 900 667
682 215 981
532 650 146
918 386 103
550 482 889
635 796 369
732 409 359
235 426 851
251 878 499
903 539 838
8 9 226
520 836 134
158 54 180
508 666 264
689 230 505
146 51 411
341 1 385
640 968 36
61 187 449
900 337 953
821 472 391
64 914 553
945 505 287
573 833 919
966 857 979
540 967 53
579 13 698
138 629 186
714 177 274
39 187 743
237 87 535
706 932 471
254 187 921
842 795 460
128 493 51
967 908 606
329 926 671
949 473 576
205 972 7
908 526 693
388 384 609
196 251 110
507 434 393
343 749 981
328 446 541
868 411 176
245 475 813
900 877 323
222 605 487
585 253 721
9 428 173
783 160 180
797 822 602
799 887 933
565 43 697
454 369 271
882 433 965
732 512 652
860 762 534
682 850 104
556 687 127
303 14 302
764 541 395
697 803 630
66 654 858
345 619 113
425 702 292
111 692 514
577 27 550
947 208 702
450 953 747
90 12 344
926 884 229
120 903 538
758 285 125
114 216 443
608 90 125
261 174 866
421 899 236
95 655 892
952 336 619
176 43 27
564 776 453
181 255 534
901 492 231
910 839 253
240 756 347
684 696 861
45 132 619
267 27 647
746 866 302
509 599 78
593 487 951
81 926 807
227 830 155
762 562 477
155 109 934
77 357 234
295 567 573
124 523 799
331 978 372
515 756 744
777 674 847
589 69 605
117 886 203
293 701 73
145 177 547
497 376 465
365 715 583
413 388 360
148 958 672
580 800 358
89 426 242
561 938 431
812 878 894
819 789 609
132 263 101
518 421 283
324 318 67
234 949 611
517 791 147
952 709 306
243 916 217
408 125 398
623 545 515
484 707 202
152 2 57
600 660 782
676 449 256
278 637 271
470 258 832
623 50 909
664 510 719
529 857 839
909 49 48
630 340 772
872 895 585
18 524 701
276 851 839
519 674 607
948 807 769
165 565 698
421 917 904
30 530 511
126 555 737
677 138 546
680 872 638
542 719 931
963 232 488
509 568 803
938 433 828
291 419 92
482 164 711
8 744 146
837 176 201
600 689 755
760 725 672
289 144 177
444 525 53
275 955 565
131 974 566
185 444 513
63 520 782
111 679 476
954 387 454
16 199 946
872 59 519
838 566 677
73 424 124
975 416 953
870 780 798
710 837 132
305 669 603
517 597 62
963 318 824
542 506 373
524 747 298
790 573 892
550 452 886
242 9 934
524 647 158
728 714 77
340 589 445
629 785 316
887 213 15
380 908 838
906 743 590
772 608 528
815 440 103
167 210 476
311 948 324
961 978 434
737 219 470
873 439 915
82 491 544
830 622 578
19 962 338
832 481 494
508 36 311
131 561 749
764 261 929
678 597 673
841 762 451
298 717 611
616 956 635
394 258 781
192 267 208
3 729 774
324 281 532
584 910 553
119 614 20
769 234 213
868 210 863
741 855 622
725 598 235
464 491 796
325 403 290
436 394 84
863 429 55
111 858 425
543 547 873
649 403 844
30 373 83
151 752 255
854 462 793
126 741 775
796 554 599
977 873 589
374 739 144
79 243 798
543 189 381
48 435 433
870 321 572
683 736 168
938 946 567
879 368 211
889 697 332
596 245 665
527 760 935
723 741 554
663 687 161
116 559 822
71 756 355
332 232 778
542 239 489
845 320 690
735 564 282
354 574 788
290 238 904
740 266 198
441 934 435
44 474 477
894 539 135
795 487 912
325 590 104
833 394 798
141 521 25
16 831 165
889 65 432
178 710 575
889 119 520
618 49 580
928 205 618
385 194 219
676 892 972
730 64 16
24 545 735
66 637 918
115 962 130
134 457 55
577 370 313
685 486 663
682 906 752
762 391 895
92 54 78
433 826 380
897 328 872
140 214 966
499 978 687
158 863 494
277 98 724
318 654 110
460 889 168
609 253 790
226 398 960
515 139 290
229 959 437
22 104 911
686 299 578
815 957 465
757 80 111
262 301 355
967 432 943
145 634 129
735 657 158
444 374 268
118 612 639
663 110 940
589 847 718
943 554 275
8 233 6
79 351 116
26 263 324
161 183 44
747 640 121
652 891 443
921 603 476
921 669 612
248 891 893
123 81 250
381 206 374
163 24 993
345 132 597
319 945 745
378 144 340
201 729 623
636 821 211
873 771 877
506 525 458
399 611 658
788 61 136
882 181 270
838 455 575
857 745 695
868 113 370
784 601 658
928 258 576
803 710 554
909 230 338
576 456 697
498 624 48
186 557 749
291 742 706
620 36 294
865 148 801
222 556 459
772 313 232
573 815 703
262 667 810
787 90 35
905 326 586
909 842 728
664 322 663
468 591 566
975 519 789
45 578 479
95 974 564
109 762 783
106 387 258
899 347 359
378 947 373
555 734 799
259 966 273
334 191 322
60 197 196
923 140 533
104 608 226
547 143 505
55 72 618
52 707 675
766 947 467
761 562 560
806 550 376
381 809 363
953 583 917
301 684 987
276 642 651
793 681 752
964 172 536
469 168 570
475 636 223
745 132 188
439 860 832
869 394 73
924 25 760
477 369 71
941 832 325
194 447 112
546 426 788
653 86 226
789 700 380
965 695 43
33 683 870
493 501 440
611 688 406
724 783 458
956 844 177
829 796 398
786 271 448
793 238 583
778 811 318
355 110 647
43 793 207
121 147 369
489 657 340
500 58 610
721 509 371
515 363 509
416 464 716
651 415 389
185 414 915
12 332 604
960 575 665
815 186 387
747 428 645
905 637 160
630 870 910
768 948 104
712 501 770
906 669 142
739 359 804
252 415 516
304 42 675
886 137 172
675 845 471
330 321 682
579 694 117
694 35 574
23 618 757
790 831 382
777 463 276
484 825 241
890 703 799
621 526 494
47 806 353
905 797 626
153 869 734
379 302 780
610 597 322
313 335 31
14 635 626
436 97 49
214 153 902
4 338 802
809 843 831
56 844 66
293 6 621
920 35 466
883 620 505
325 486 88
801 153 483
480 196 363
678 339 431
204 757 612
472 339 387
200 797 484
73 350 65
676 506 310
138 766 870
379 283 177
762 501 875
174 739 533
920 239 735
19 256 767
852 796 595
359 923 459
548 515 627
536 796 892
118 645 432
687 720 577
159 67 921
177 109 406
397 154 283
50 628 617
676 738 642
971 215 68
516 505 749
788 27 381
840 468 833
157 489 904
543 78 698
375 92 44
911 234 580
455 682 407
373 361 736
581 539 271
638 25 207
349 331 546
676 665 568
620 803 252
161 959 41
805 90 608
607 743 761
557 820 778
375 946 405
582 762 925
798 384 950
807 352 553
394 673 588
395 588 473
902 1929
150 132 525
710 521 188
811 703 470
705 298 719
843 78 438
505 856 46
212 773 245
312 379 427
826 96 296
642 591 681
166 360 308
616 270 229
215 425 112
104 465 564
673 544 656
349 143 388
733 145 792
179 85 50
89 368 989
455 136 662
259 855 834
64 413 578
699 721 986
68 177 444
101 828 39
490 132 99
176 531 473
713 44 927
160 775 371
704 369 969
524 657 349
285 885 881
902 550 644
558 635 832
813 320 488
702 202 855
113 572 168
182 382 192
884 356 894
519 888 57
340 299 38
712 37 751
402 479 352
228 674 774
484 353 288
348 446 72
847 777 390
852 815 238
214 105 400
12 577 587
667 824 223
200 16 728
642 494 124
530 99 916
348 544 861
586 300 948
552 29 959
141 567 454
825 515 907
419 179 241
145 410 748
146 890 800
844 586 655
265 646 508
14 247 52
87 428 220
603 51 673
626 465 372
858 705 758
561 435 150
836 639 514
709 889 978
141 637 812
236 187 354
31 256 573
565 460 719
772 328 86
570 429 537
622 856 511
446 894 118
444 394 90
469 703 225
761 549 488
391 481 788
75 888 774
859 249 100
540 776 186
757 771 178
699 74 333
223 713 407
654 42 603
502 812 701
343 722 711
220 80 705
738 374 351
588 467 568
439 371 16
890 274 977
552 618 32
397 768 671
37 357 705
429 377 433
216 824 526
519 363 466
347 67 381
26 714 122
214 180 565
697 302 883
124 332 795
142 570 343
460 828 140
813 677 88
681 243 171
105 182 797
582 356 414
895 823 795
298 153 537
635 23 873
538 148 764
429 465 298
646 538 87
109 333 73
868 546 998
889 271 777
325 20 924
603 325 314
729 615 498
719 419 794
659 865 466
675 470 646
520 764 549
392 642 212
714 833 10
897 194 784
786 834 884
565 215 260
665 13 339
349 105 286
42 329 745
595 230 424
48 753 834
721 594 585
346 23 616
310 65 641
348 736 199
186 301 251
314 857 936
464 413 137
214 3 620
828 684 685
899 507 160
690 170 228
792 688 549
732 481 547
882 878 836
404 190 661
173 242 787
662 480 196
743 737 524
337 731 497
44 399 503
816 122 178
872 877 598
706 599 555
256 481 517
593 387 21
262 617 363
744 635 816
189 653 800
340 134 256
203 561 629
645 83 739
867 851 512
106 249 563
174 428 377
744 378 883
495 347 570
900 177 342
423 447 310
225 718 756
276 782 234
313 67 823
349 396 253
587 23 873
131 608 313
15 652 550
237 543 570
62 384 760
759 341 758
387 218 279
369 288 227
757 777 179
110 702 430
722 259 159
626 795 908
241 695 144
746 578 282
311 78 967
382 694 585
388 744 148
590 559 437
175 480 872
339 843 403
174 5 217
192 367 954
863 892 98
721 180 429
291 318 325
70 418 359
215 705 35
205 215 842
238 410 748
531 412 469
689 85 392
4 861 295
103 340 859
527 234 232
858 220 411
736 828 308
647 144 498
725 624 946
282 31 773
668 640 32
492 235 324
216 533 296
110 494 449
520 327 407
212 156 250
106 295 466
456 522 926
501 114 174
161 667 599
238 496 56
583 229 249
887 696 334
553 559 490
480 767 832
681 439 974
886 516 964
442 110 724
747 488 422
770 593 966
728 67 694
18 178 873
845 135 206
562 502 580
712 659 170
751 714 956
472 330 140
168 874 69
825 118 44
456 15 35
390 115 600
863 902 70
485 823 101
56 888 388
25 184 88
712 294 612
210 629 625
94 338 962
202 320 734
542 695 20
657 551 764
702 213 688
881 833 696
64 15 918
188 192 360
84 153 742
746 75 468
445 424 48
635 279 207
766 347 461
352 239 745
574 623 326
760 39 545
504 287 434
620 33 995
856 37 681
451 772 870
592 3 243
702 826 63
655 603 891
2 151 506
621 639 38
286 160 303
414 179 853
477 613 613
869 21 610
446 245 343
204 407 597
693 61 311
142 763 116
121 438 725
866 593 646
167 5 56
649 106 6
160 738 349
267 301 255
390 851 562
871 542 108
271 444 978
80 406 460
468 560 555
112 247 51
525 141 307
166 627 593
801 535 220
513 470 809
310 231 722
259 152 293
389 572 974
517 465 759
806 20 196
254 261 886
648 588 315
616 418 261
873 671 96
886 21 924
873 339 559
505 493 650
200 628 950
618 506 199
897 150 351
510 95 797
128 824 180
609 476 161
23 644 209
243 300 198
301 239 876
879 758 218
849 296 461
857 18 912
494 24 302
322 871 912
98 577 371
552 605 64
646 346 695
609 507 121
850 514 438
506 539 782
614 34 606
363 532 403
493 345 43
211 863 702
814 714 406
871 477 778
298 703 763
750 465 330
160 633 767
805 201 957
271 181 858
198 412 423
787 623 967
835 186 971
727 237 683
301 586 787
156 775 564
212 651 667
234 760 353
719 598 758
284 501 598
491 759 17
756 235 679
389 528 652
606 197 212
806 253 447
4 720 779
639 442 920
244 769 173
564 650 826
901 392 191
679 285 423
644 204 888
807 199 941
174 393 301
573 255 666
101 871 780
720 414 538
539 420 638
583 505 742
62 108 517
700 622 437
210 866 89
113 455 610
776 578 993
307 608 702
510 520 469
351 880 298
319 390 730
429 667 941
799 532 572
388 629 156
640 382 628
210 853 18
696 87 112
792 758 335
267 322 619
46 399 659
692 234 661
279 808 160
831 745 672
513 554 347
367 244 268
368 387 369
441 356 260
424 4 685
57 121 857
365 761 733
376 182 257
853 232 983
322 684 966
292 217 256
496 118 764
523 232 52
221 862 715
356 700 366
668 279 45
19 55 52
147 135 519
543 174 312
876 736 396
882 388 599
613 31 51
589 29 163
499 160 871
634 244 530
867 219 339
509 106 672
650 606 220
66 492 456
15 626 810
68 873 4
158 384 599
552 201 410
665 200 688
700 711 218
63 386 872
513 819 995
626 200 473
799 291 790
160 292 858
881 577 241
818 319 398
628 269 674
883 278 782
869 177 472
699 563 412
136 778 295
194 63 618
357 423 894
889 500 489
489 128 746
270 838 192
75 195 13
364 123 889
224 249 669
792 519 815
37 144 228
479 339 739
741 504 44
900 506 906
142 425 479
629 281 743
346 761 705
88 872 561
523 453 694
230 316 459
477 595 232
896 565 851
868 598 383
349 850 229
895 213 15
103 852 503
573 362 192
571 39 287
40 66 358
805 691 201
491 875 457
94 847 538
901 110 987
124 456 345
175 673 860
446 574 368
234 555 47
796 643 225
694 820 406
862 410 670
831 587 173
63 76 47
645 820 942
304 87 365
182 19 930
96 251 99
124 472 21
619 704 812
584 27 449
454 397 913
488 840 755
251 484 995
154 556 605
834 821 131
380 160 501
809 896 806
358 750 293
788 105 264
93 536 548
373 421 542
401 489 525
367 400 200
736 827 102
816 293 169
717 381 258
801 174 972
362 743 84
120 788 922
288 564 605
848 248 116
672 445 621
756 398 473
582 352 789
841 604 543
392 736 688
862 688 855
855 61 463
241 31 76
671 675 951
552 827 435
189 871 448
644 523 171
364 886 886
790 402 133
543 323 629
670 9 585
729 48 908
770 124 271
528 181 929
781 585 956
266 43 459
81 494 44
386 521 896
154 21 587
768 585 227
568 21 794
775 495 500
493 187 223
863 700 245
729 375 88
210 626 457
446 311 529
512 285 942
523 883 619
653 105 827
130 482 846
703 80 5
572 774 631
157 90 951
404 461 289
274 253 12
864 302 970
261 286 835
775 287 401
212 484 183
29 342 547
851 75 350
3 375 203
174 516 111
695 836 297
757 160 501
827 152 772
86 403 582
91 149 991
339 610 130
863 683 142
109 425 246
452 338 312
259 50 383
368 260 637
233 259 8
506 436 153
77 250 889
722 305 400
265 682 571
729 623 3
343 244 245
244 311 645
732 307 109
24 187 881
242 153 51
37 735 47
718 740 74
268 418 699
120 153 710
177 1 172
548 380 893
813 568 409
682 565 922
818 154 137
760 652 37
426 261 408
899 847 124
540 183 234
588 132 338
174 290 629
880 373 917
858 316 578
17 568 524
344 504 150
189 441 225
114 481 28
692 888 727
224 131 834
362 227 674
663 515 640
296 382 90
228 728 19
676 624 612
159 386 40
323 66 551
74 603 637
644 247 454
614 569 187
625 776 545
453 265 603
784 362 581
181 568 821
235 328 526
612 607 27
403 282 805
652 559 982
618 291 291
85 896 488
511 1 114
356 192 796
109 318 871
310 199 296
422 227 586
490 363 757
561 710 375
26 591 458
238 756 972
288 389 121
74 375 561
215 825 534
531 898 807
30 860 76
259 721 89
40 792 510
814 854 212
750 59 884
355 287 814
264 405 155
241 400 924
125 424 738
762 345 44
29 505 348
823 192 187
478 593 748
184 276 345
362 657 62
752 313 614
320 41 820
103 559 577
740 571 859
97 665 927
71 801 708
213 787 698
275 541 844
322 713 122
59 36 714
531 441 842
435 441 78
178 494 524
106 369 188
123 299 122
291 734 534
508 698 339
716 641 232
736 706 642
221 550 721
467 893 469
31 554 819
54 204 815
452 142 268
637 694 9
718 449 829
465 309 721
517 331 815
679 826 343
76 480 129
290 512 37
630 325 728
554 683 960
107 887 510
129 595 303
64 380 778
281 522 182
71 61 668
585 749 729
853 407 531
45 37 310
6 858 596
141 651 657
227 848 537
879 193 179
419 312 367
721 382 232
253 440 421
538 744 548
474 159 312
70 668 273
474 328 449
134 831 419
872 898 245
683 859 396
434 784 674
422 469 885
760 266 341
557 393 525
769 82 929
45 257 424
488 444 113
190 129 877
742 75 143
244 96 447
191 350 690
595 406 450
267 157 288
801 255 745
141 773 657
26 438 468
452 414 223
766 289 229
691 31 88
742 539 234
862 328 632
154 670 547
840 461 379
434 760 871
744 880 152
266 441 127
466 614 346
846 21 152
661 769 10
109 554 832
201 314 995
556 479 475
854 580 10
401 435 249
100 654 122
884 517 721
398 818 583
244 301 855
496 883 856
294 753 498
21 800 937
75 519 912
80 267 412
620 613 383
160 882 995
123 396 309
332 419 929
844 349 22
177 781 822
16 306 807
532 324 309
577 678 276
65 745 323
263 368 476
833 247 309
340 156 147
316 132 863
771 94 705
592 689 49
210 293 765
58 760 776
91 482 796
573 497 125
323 22 680
796 522 512
868 357 794
455 253 409
584 642 460
247 800 679
633 461 125
887 659 931
791 588 116
354 270 252
705 238 780
264 628 188
666 680 822
737 166 186
406 819 293
898 557 187
292 58 694
313 371 623
192 723 628
388 357 812
